ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0190NBS00057,wsmpgpd,,,Cedar Avenue,,,,,,Baytree Road,,,,SE-bound,,SE,E0040039,Milton,Weston-super-Mare,,,,,,false,UKOS,334441,162265,-2.94288,51.35566,BCT,MKD,OTH,,,,038,2023-07-04T00:00:00,2026-01-05T13:08:39,116,new,active
0190NSB00058,wsmpgpg,,,Cedar Avenue,,,,,,Baytree Road,,,,NW-bound,,NW,E0040039,Milton,Weston-super-Mare,,,,,,false,UKOS,334458,162226,-2.94263,51.35531,BCT,MKD,OTH,,,,038,2023-07-04T00:00:00,2026-01-05T13:09:49,117,new,active
0190NSB00060,wsmpgpm,,,McCrae Road,,,,,,,,,,E-bound,,E,N0080971,Locking Parklands,Weston-super-Mare,,,,,,false,UKOS,336993,160231,-2.90587,51.33766,BCT,MKD,OTH,,,,038,2023-07-04T00:00:00,2025-11-25T16:20:01,74,delete,inactive
0190NSB00061,wsmpgpt,,,McCrae Road,,,,,,,,,,W-bound,,W,N0080971,Locking Parklands,Weston-super-Mare,,,,,,false,UKOS,336990,160218,-2.90591,51.33754,BCT,MKD,OTH,,,,038,2023-07-04T00:00:00,2025-11-25T16:20:09,74,delete,inactive
0190NSB00059,wsmpgpj,,,Parklands Educate Together School,,,,,,Russell Road,,,,E-bound,,E,N0080971,Locking Parklands,Weston-super-Mare,,,,,,false,UKOS,336783,160602,-2.90895,51.34097,BCT,MKD,OTH,,,,038,2023-07-04T00:00:00,2025-12-16T15:03:21,73,new,active
0190NSB00065,wsmpgtg,,,Locking Farm Industrial Estate,,,,,,Locking Moor Road,,,,E-bound,,E,E0053576,Locking,Weston-super-Mare,,,,,,false,UKOS,336425,160110,-2.914,51.33651,BCT,MKD,OTH,,,,038,2023-09-14T00:00:00,2025-12-16T14:58:21,75,new,active
0190NSB00066,wsmpgtj,,,Locking Farm Industrial Estate,,,,,,Locking Moor Road,,,,W-bound,,W,E0053576,Locking,Weston-super-Mare,,,,,,false,UKOS,336375,160115,-2.91472,51.33655,BCT,MKD,OTH,,,,038,2023-09-14T00:00:00,2025-12-16T14:57:44,77,new,active
0190NSC30249,wsmaptm,,,Hillcroft Close,,,,,,Furze Road,,,,N-bound,,N,N0073241,Worlebury,Weston-super-Mare,,,,,,false,UKOS,333419,162985,-2.95769,51.36201,BCT,MKD,OTH,,,,038,2007-06-28T00:00:00,2024-02-05T11:24:01,50,new,active
0190NSC30250,wsmaptd,,,Hillcroft Close,,,,,,Furze Road,,,,SW-bound,,SW,N0073241,Worlebury,Weston-super-Mare,,,,,,false,UKOS,333401,162961,-2.95794,51.36179,BCT,MKD,OTH,,,,038,2007-06-28T00:00:00,2024-02-05T11:25:08,44,new,active
0190NSC30140,wsmajgp,,,Weston-super-Mare Station,,,,,,Neva Road,,,,Stop X,,NE,E0040103,Weston-super-Mare,,,,,,,false,UKOS,332335,161034,-2.97288,51.34434,BCT,MKD,OTH,,,,038,2005-06-21T00:00:00,2024-02-06T11:38:18,72,new,active
0190NSC30141,wsmajgw,,,Weston-super-Mare Station,,,,,,Neva Road,,,,Stop Y,,SW,E0040103,Weston-super-Mare,,,,,,,false,UKOS,332335,161021,-2.97288,51.34423,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2024-02-06T11:39:06,71,new,active
0190NSC30941,wsmgmta,,,Victoria Square,,,,,,High Street,,,,S-bound,,S,E0055076,Portishead,,,,,,,false,UKOS,346731,176182,-2.7685,51.48207,BCT,MKD,OTH,,,,038,2009-06-12T00:00:00,2026-01-06T16:00:01,66,new,active
0190NSC30440,wsmawjt,,,Borough Arms (Weston Milton Station),,,,,,Locking Moor Road,,,,SE-bound,,SE,E0040039,Milton,Weston-super-Mare,,,,,,false,UKOS,334465,161663,-2.94242,51.35025,BCT,MKD,OTH,,,,038,2009-06-12T00:00:00,2026-01-05T12:56:29,83,new,active
0190NSB00069,wsmpgtw,,,Felton Village Hall,,,,,,,,,,S-bound,,S,E0040000,Felton,,,,,,,false,UKOS,351477,165772,-2.69873,51.3889,BCT,CUS,OTH,,,,038,2024-08-16T00:00:00,2024-08-21T14:28:45,49,new,active
0190NSC31030,wsmjdwa,,,Winford School,,,,,,Felton Lane,,,,NW-bound,,NW,E0053587,Winford,,,,,,,false,UKOS,353966,165112,-2.66287,51.38318,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2024-08-16T17:05:12,65,new,active
0190NSC30408,wsmajgd,,,Hans Price Close,,,,,,Alfred Street,,,,S-bound,,S,E0040103,Weston-super-Mare,,,,,,,false,UKOS,332279,161662,-2.97381,51.34998,BCT,MKD,OTH,,,,038,2005-10-12T00:00:00,2024-11-27T11:03:53,52,new,active
0190NSC30930,wsmpgwg,,,Aldi,,,,,,Wyndham Way,,,,opp,,SE,E0055076,Portishead,,,,,,,false,UKOS,346859,176447,-2.76669,51.48447,BCT,MKD,OTH,,,,038,2025-05-08T00:00:00,2025-05-08T18:40:32,48,new,active
0190NSC30931,wsmpgwj,,,Aldi,,,,,,Wyndham Way,,,,o/s,,NW,E0055076,Portishead,,,,,,,false,UKOS,346878,176379,-2.76641,51.48386,BCT,MKD,OTH,,,,038,2025-05-08T00:00:00,2025-05-08T18:51:08,42,new,active
0190NSC31601,wsmpgwm,,,Public Transport Interchange,,,,,,,,,,Bay 1,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350675,165620,-2.71023,51.38747,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-09T12:50:21,43,new,active
0190NSC31602,wsmpgwp,,,Public Transport Interchange,,,,,,,,,,Bay 2,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350683,165618,-2.71012,51.38745,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-09T12:50:38,41,new,active
0190NSC31603,wsmpgwt,,,Public Transport Interchange,,,,,,,,,,Bay 3,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350692,165617,-2.70999,51.38744,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:08:02,43,new,active
0190NSC31604,wsmpjad,,,Public Transport Interchange,,,,,,,,,,Bay 4,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350700,165615,-2.70987,51.38743,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:09:00,41,new,active
0190NSC31605,wsmpjag,,,Public Transport Interchange,,,,,,,,,,Bay 5,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350708,165613,-2.70976,51.38741,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:10:32,41,new,active
0190NSC31606,wsmpjaj,,,Public Transport Interchange,,,,,,,,,,Bay 6,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350716,165611,-2.70964,51.38739,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:11:34,40,new,active
0190NSC31607,wsmpjam,,,Public Transport Interchange,,,,,,,,,,Bay 7,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350724,165609,-2.70953,51.38737,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:12:34,41,new,active
0190NSC31608,wsmpjap,,,Public Transport Interchange,,,,,,,,,,Bay 8,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350732,165607,-2.70941,51.38736,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:23:30,43,new,active
0190NSC31609,wsmpjat,,,Public Transport Interchange,,,,,,,,,,Bay 9,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350740,165606,-2.7093,51.38735,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:14:27,41,new,active
0190NSC31610,wsmpjaw,,,Public Transport Interchange,,,,,,,,,,Bay 10,,,N0060754,Bristol Airport,,,,,,,false,UKOS,350748,165604,-2.70918,51.38733,BCS,,,,,,038,2025-07-09T00:00:00,2025-07-11T13:06:12,41,new,active
0190NSC31700,wsmpjda,,,Puxton Park car park,,,,,,,,,,inside,,SW,E0053582,Puxton,,,,,,,false,UKOS,339378,162843,-2.87209,51.3614,BCT,CUS,OTH,,,,038,2025-07-31T00:00:00,2025-08-05T16:33:32,51,new,active
0190NSA01341,wsmjwgt,,,Worle Hub Temporary Stop,,,,,,Parkway,,,,Stop A/B,,N,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336694,162603,-2.91059,51.35895,BCT,MKD,OTH,,,,038,2010-02-24T00:00:00,2026-02-19T16:40:29,45,new,active
0190NSC30196,wsmdjpw,,,Worle Hub Temporary Stop,,,,,,Bristol Road,,,,Stop C,,E,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336897,162740,-2.9077,51.36021,BCT,MKD,OTH,,,,038,2009-08-14T00:00:00,2026-02-19T16:40:38,82,new,active
0190NSC30190,wsmdgjg,,,Blackmoor,,,,,,,,,,SW-bound,,SW,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,335924,162776,-2.92168,51.36042,BCT,MKD,OTH,,,,038,2006-01-25T00:00:00,2018-09-12T09:44:20,17,new,active
0190NSC30189,wsmdgma,,,Bampton,,,,,,Tamar Road,,,,SE-bound,,SE,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336005,162868,-2.92053,51.36126,BCT,MKD,OTH,,,,038,2006-01-25T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSA01330,wsmjwdg,,,Bampton,,,,,,,,,,NW-bound,,NW,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336008,162876,-2.92049,51.36133,BCT,MKD,OTH,,,,038,2009-06-03T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSC30188,wsmdgpj,,,Feniton,,,,,,Clovelly Road,,,,N-bound,,N,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336185,162758,-2.91792,51.36029,BCT,MKD,OTH,,,,038,2006-01-25T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSA01331,wsmjwdj,,,Feniton,,,,,,,,,,S-bound,,S,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336208,162763,-2.9176,51.36034,BCT,MKD,OTH,,,,038,2009-06-03T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSC30193,wsmdawg,,,Oakdale Gardens,,,,,,,,,,SE-bound,,SE,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,335691,162740,-2.92502,51.36007,BCT,MKD,OTH,,,,038,2009-06-12T00:00:00,2024-02-06T14:16:30,41,new,active
0190NSB00068,wsmpgtp,,,Oakdale Gardens,,,,,,,,,,NW-bound,,NW,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,335689,162730,-2.92504,51.35998,BCT,MKD,OTH,,,,038,2024-02-06T00:00:00,2024-02-06T14:17:54,42,new,active
0190NSC30197,wsmdjta,,,Queensway Centre,,,,,,Bristol Road,,,,W-bound,,W,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336909,162719,-2.90752,51.36002,BCT,CUS,OTH,,,,038,2009-08-14T00:00:00,2026-02-19T16:09:22,85,new,active
0190NSC30194,wsmdgpa,,,Summer Lane,,,,,,,,,,E-bound,,E,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336270,162623,-2.91668,51.35909,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2025-11-25T16:17:42,54,new,active
0190NSC30195,wsmdgpd,,,Summer Lane,,,,,,,,,,W-bound,,W,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336231,162594,-2.91723,51.35882,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2025-11-25T16:18:54,53,new,active
0190NSA01332,wsmjwdm,,,Preanes Green,,,,,,,,,,S-bound,,S,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336239,162644,-2.91713,51.35927,BCT,MKD,OTH,,,,038,2009-06-03T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSC30187,wsmdgtd,,,Preanes Green,,,,,,,,,,N-bound,,N,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336219,162642,-2.91742,51.35925,BCT,MKD,OTH,,,,038,2009-06-12T00:00:00,2016-10-31T14:04:16,4,new,active
0190NSC30180,wsmdjgw,,,Elmham Way,,,,,,,,,,NE-bound,,NE,N0077315,Locking Castle,Weston-super-Mare,,,,,,false,UKOS,336603,162179,-2.91182,51.35513,BCT,MKD,OTH,,,,038,2006-01-25T00:00:00,2019-08-01T10:56:44,15,new,active
0190NSC30178,wsmdjgm,,,Morrisons Worle,,,,,,Somerset Avenue,,,,NW-bound,,NW,N0077315,Locking Castle,Weston-super-Mare,,,,,,false,UKOS,336543,161913,-2.91263,51.35273,BCT,MKD,OTH,,,,038,2005-06-29T00:00:00,2019-08-01T10:55:51,13,new,active
0190NSC30177,wsmdjgj,,,Tor Close,,,,,,Glastonbury Way,,,,NW-bound,,NW,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336487,162523,-2.91355,51.35821,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2019-08-01T11:01:11,8,new,active
0190NSC30176,wsmdjga,,,Tor Close,,,,,,Glastonbury Way,,,,E-bound,,E,E0040110,Worle,Weston-super-Mare,,,,,,false,UKOS,336491,162529,-2.91349,51.35827,BCT,MKD,OTH,,,,038,2003-06-12T00:00:00,2019-08-01T11:01:04,8,new,active
020033095,bfsajtdt,,,Willoughby Close,,,,Willoughby Close,,High Street,,,,adj,,SE,E0043632,Great Barford,,,,,,,false,UKOS,512815,252363,-0.35227,52.15803,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2024-07-30T11:54:31,10,new,active
020033094,bfsdadad,,,Willoughby Close,,,,Willoughby Close,,High Street,,,,opp,,NW,E0043632,Great Barford,,,,,,,false,UKOS,512840,252337,-0.35192,52.15779,BCT,CUS,OTH,,,,069,2020-09-09T00:00:00,2024-07-30T11:54:24,10,new,active
020033100,bfsajtdw,,,The Cross,,,,Green End Road,,Bedford Road,,,,adj,,NE,E0043632,Great Barford,,,,,,,false,UKOS,512735,252369,-0.35344,52.1581,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020033101,bfsajtga,,,The Cross,,,,No 12 Bedford Road,,Bedford Road,,,,opp,,SW,E0043632,Great Barford,,,,,,,false,UKOS,512711,252317,-0.35381,52.15763,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020034041,bfsdadpm,,,Manor Road,,,,Manor Road,,Bedford Road,,,,adj,,N,E0000064,Kempston Hardwick,,,,,,,false,UKOS,503595,244192,-0.48948,52.0864,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020034042,bfsajtwt,,,Manor Road,,,,Manor Road,,Bedford Road,,,,opp,,S,E0000064,Kempston Hardwick,,,,,,,false,UKOS,503602,244087,-0.48941,52.08545,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020035083,bfsamapm,,,Chaucer Road,,,,Chaucer Road,,Bromham Road,,,,adj,,E,E0057294,Bedford,,,,,,,false,UKOS,504035,250098,-0.48126,52.13939,BCT,MKD,OTH,,,,069,2021-10-12T00:00:00,2026-02-10T12:19:32,10,new,active
020035084,bfsamapt,,,Chaucer Road,,,,,,Bromham Road,,,,opp,,W,E0057294,Bedford,,,,,,,false,UKOS,504049,250092,-0.48106,52.13934,BCT,MKD,OTH,,,,069,2021-10-12T00:00:00,2026-02-10T12:19:39,34,new,active
020035124,bfsamdmj,,,Bedford Railway Station,,,,Bedford Midland Railway Station,,Ashburnham Road,,,,Stop R3,,S,E0057294,Bedford,,,,,,,false,UKOS,504259,249751,-0.4781,52.13623,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
020035125,bfsamdmp,,,Bedford Railway Station,,,,Bedford Rail Station,,Ashburnham Road,,,,Stop R2,,N,E0057294,Bedford,,,,,,,false,UKOS,504217,249802,-0.47869,52.1367,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
020035550,bfsamtdt,,,Bedford Railway Station,,,,Bedford Rail Station,,Ashburnum Road,,,,Stop R1,,N,E0057294,Bedford,,,,,,,false,UKOS,504206,249799,-0.47886,52.13667,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
020035325,bfsaptag,,,Paradine Road,,,,Methodist Chapel,,Barford Avenue,,,,opp,,NE,E0000041,Fenlake,Bedford,,,,,,false,UKOS,505696,248601,-0.45747,52.12562,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020035647,bfsamwdp,,,Paradine Road,,,,,,Barford Avenue,,,,adj,,SW,E0000041,Fenlake,Bedford,,,,,,false,UKOS,505750,248626,-0.45667,52.12584,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020035648,bfsamwdt,,,London Road Methodist Chapel,,,,Methodist Chapel,,London Road,,,,o/s,,SE,E0000041,Fenlake,Bedford,,,,,,false,UKOS,505670,248546,-0.45786,52.12513,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020035649,bfsamwdw,,,London Road Methodist Chapel,,,,Methodist Chapel,,London Road,,,,opp,,NW,E0000041,Fenlake,Bedford,,,,,,false,UKOS,505620,248590,-0.45858,52.12554,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020035714,bfsapapd,,,Bedford Hospital A&E,,,,Bedford Hospital,,Ampthill Road,,,,Stop F,,S,E0057294,Bedford,,,,,,,false,UKOS,504782,248711,-0.47078,52.12679,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2023-03-03T15:06:55,52,new,active
020035715,bfsapapg,,,Bedford Hospital A&E,,,,Bedford Hospital,,Ampthill Road,,,,Stop E,,NE,E0057294,Bedford,,,,,,,false,UKOS,504809,248801,-0.47036,52.12759,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2025-07-21T19:59:18,10,new,active
020035717,bfsapapm,,,Britannia Road,,,,Bedford Hospital,,Britannia Road,,,,Stop C,,NW,E0057294,Bedford,,,,,,,false,UKOS,504725,249002,-0.47152,52.12941,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2023-03-03T15:05:17,52,new,active
020035716,bfsapapj,,,Britannia Road,,,,Bedford Hospital,,Britannia Road,,,,Stop D,,SE,E0057294,Bedford,,,,,,,false,UKOS,504739,249005,-0.47132,52.12944,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2023-03-03T15:05:01,52,new,active
020035770,bfsapdpg,,,St John's Street,,St Johns Street,,Rope Walk,,St John's Street,,,,S-bound,,S,E0057294,Bedford,,,,,,,false,UKOS,505145,249286,-0.4653,52.13188,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
020035771,bfsapdpj,,,Kingsway Link,,,,Former BT Building,,,,,,W-bound,,W,E0000012,Cauldwell,Bedford,,,,,,false,UKOS,505123,249204,-0.46565,52.13115,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2024-11-14T14:51:13,59,new,active
020035822,bfsapmjt,,,Kingsway Link,,,,Kidsworld,,Kingsway,,,,opp,,NW,E0000012,Cauldwell,Bedford,,,,,,false,UKOS,505099,249158,-0.46601,52.13074,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2024-11-14T14:51:05,10,new,active
020035813,bfsapmta,,,Bedford Hospital West,,,,Bedford Hospital,,Kempston Road,,,,Stop A,,NE,E0057294,Bedford,,,,,,,false,UKOS,504603,249016,-0.4733,52.12956,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2023-03-02T20:14:57,52,new,active
020035812,bfsapmpw,,,Bedford Hospital West,,,,Bedford Hospital,,Kempston Road,,,,Stop B,,SW,E0057294,Bedford,,,,,,,false,UKOS,504632,249016,-0.47287,52.12956,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2023-03-02T20:14:37,52,new,active
020035817,bfsapmjm,,,Bedford College,,,,Bedford College,,Cauldwell Street,,,,o/s,,E,E0000012,Cauldwell,Bedford,,,,,,false,UKOS,505058,249375,-0.46654,52.1327,BCT,MKD,OTH,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
020036081,bfsdagjw,,,Stewartby Railway Station,,,,East of level crossing,,Green Lanes Crossing,,,,NW-bound,,NW,E0043861,Stewartby,,,,,,,false,UKOS,501507,242205,-0.52054,52.06892,BCT,CUS,OTH,,,,069,2020-12-16T00:00:00,2020-12-16T13:20:33,0,new,active
020036080,bfsdagjt,,,Stewartby Railway Station,,,,West of level crossing,,Green Lanes Crossing,,,,SE-bound,,SE,E0043861,Stewartby,,,,,,,false,UKOS,501527,242205,-0.52025,52.06892,BCT,MKD,OTH,,,,069,2020-12-16T00:00:00,2022-07-14T12:33:45,7,new,active
020035043,bfsajwtd,,,Bus Station,,,,Bay J,,Bedford Bus Station,,,,Stand J,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249917,-0.47112,52.13763,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:39:25,60,new,active
020035054,bfsamadt,,,Bus Station,,,,Icelands,,,,,,Stand M,,,E0057294,Bedford,,,,,,,false,UKOS,504714,249933,-0.4714,52.13778,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:39:55,56,new,active
020035591,bfsdapjd,,,Bus Station,,,,Bus Station,,,,,,Stand P,,,E0057294,Bedford,,,,,,,false,UKOS,504679,249907,-0.47191,52.13755,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:40:18,49,new,active
020035577,bfsdamwt,,,Bus Station,,,,Bedford Bus Station,,,,,,Stand Q,,,E0057294,Bedford,,,,,,,false,UKOS,504683,249894,-0.47186,52.13744,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:40:26,50,new,active
020035041,bfsajwpw,,,Bus Station,,,,Bay L,,Bedford Bus Station,,,,Stand L,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249928,-0.47112,52.13773,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:39:47,60,new,active
020035576,bfsdamwp,,,Bus Station,,,,Bedford Bus Station,,,,,,Stand N,,,E0057294,Bedford,,,,,,,false,UKOS,504695,249898,-0.47168,52.13747,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:40:02,49,new,active
020035042,bfsajwta,,,Bus Station,,,,Bay K,,Bedford Bus Station,,,,Stand K,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249922,-0.47112,52.13768,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:39:34,91,new,active
020035048,bfsajwtw,,,Bus Station,,,,Bay E,,,,,,Stand E,,,E0057294,Bedford,,,,,,,false,UKOS,504732,249895,-0.47114,52.13744,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:38:45,57,new,active
020035050,bfsamadg,,,Bus Station,,,,Bay C,,Bedford Bus Station,,,,Stand C,,,E0057294,Bedford,,,,,,,false,UKOS,504732,249886,-0.47115,52.13736,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:38:25,57,new,active
020035051,bfsamadj,,,Bus Station,,,,Bay B,,,,,,Stand B,,,E0057294,Bedford,,,,,,,false,UKOS,504732,249881,-0.47115,52.13731,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:38:17,57,new,active
020035049,bfsamada,,,Bus Station,,,,Bay D,,Bedford Bus Station,,,,Stand D,,,E0057294,Bedford,,,,,,,false,UKOS,504732,249890,-0.47115,52.13739,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:38:34,58,new,active
020035052,bfsamadm,,,Bus Station,,,,Bay A,,,,,,Stand A,,,E0057294,Bedford,,,,,,,false,UKOS,504731,249877,-0.47116,52.13727,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:38:06,58,new,active
020035046,bfsajwtm,,,Bus Station,,,,Bay G,,Bedford Bus Station,,,,Stand G,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249903,-0.47113,52.13751,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:39:00,57,new,active
020035045,bfsajwtj,,,Bus Station,,,,Bay H,,Bedford Bus Station,,,,Stand H,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249907,-0.47113,52.13754,BCS,,,,,,069,2021-10-12T00:00:00,2023-10-17T14:39:09,57,new,active
020035322,bfsdadwp,,,Bus Station,,,,Bus station entrance,,,,,,Main Entrance,,,E0057294,Bedford,,,,,,,false,UKOS,504743,249929,-0.47097,52.13774,BCE,,,,,,069,2021-10-12T00:00:00,2023-08-25T15:40:06,23,new,active
020035323,bfsdadwt,,,Bus Station,,,,Bus station entrance,,Hassett Street,,,,entrance,,,E0057294,Bedford,,,,,,,false,UKOS,504663,249934,-0.47214,52.1378,BCE,,,,,,069,2021-10-12T00:00:00,2021-10-12T16:29:04,0,new,active
020035321,bfsdadwm,,,Bus Station,,,,Bus station entrance,,Thurlow Street,,,,Main Entrance,,,E0057294,Bedford,,,,,,,false,UKOS,504742,249874,-0.471,52.13725,BCE,,,,,,069,2021-10-12T00:00:00,2021-10-12T16:29:04,0,new,active
020035324,bfsdagad,,,Bus Station,,,,Bus station entrance,,Greyfriars,,,,Main Entrance,,,E0057294,Bedford,,,,,,,false,UKOS,504682,249856,-0.47189,52.1371,BCE,,,,,,069,2021-10-12T00:00:00,2021-10-12T16:29:04,0,new,active
020035038,bfsajwpj,,,Bus Station,,,,Thurlow Street,,Greyfriars,,,,Stand U,,,E0057294,Bedford,,,,,,,false,UKOS,504671,249877,-0.47204,52.13729,BCS,,,,,,069,2020-09-09T00:00:00,2023-01-09T11:37:56,21,new,active
020035044,bfsajwtg,,,Bus Station,,,,Bay I,,Bedford Bus Station,,,,Stand I,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249912,-0.47112,52.13759,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:39:17,60,new,active
020035320,bfsdadwj,,,Bus Station,,,,Bus Station entrance,,Allhallows,,,,Main Entrance,,,E0057294,Bedford,,,,,,,false,UKOS,504771,249900,-0.47057,52.13747,BCE,,,,,,069,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
020035590,bfsdapja,,,Bus Station,,,,Bus Station,,Greenhill Street,,,,Stand R,,,E0057294,Bedford,,,,,,,false,UKOS,504685,249883,-0.47183,52.13734,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:40:35,47,new,active
020035035,bfsajwpa,,,Bus Station,,,,Midland Road,,River Street,,,,Stand O,,,E0057294,Bedford,,,,,,,false,UKOS,504697,249884,-0.47166,52.13734,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:40:10,58,new,active
020035047,bfsajwtp,,,Bus Station,,,,Bay F,,Bedford Bus Station,,,,Stand F,,,E0057294,Bedford,,,,,,,false,UKOS,504733,249899,-0.47113,52.13747,BCS,,,,,,069,2020-09-09T00:00:00,2023-10-17T14:38:53,60,new,active
